Track	Start_Time	Pitch	Duration	Dynamic
0.0	394.0	73	1.110	37
1.0	394.980	68	0.250	49
0.0	394.980	68	0.250	49
1.0	395.960	44	11.380	73
0.0	395.960	44	11.380	73
1.0	395.980	32	11.280	53
0.0	395.980	32	11.280	53
0.0	395.980	61	1.100	89
1.0	395.980	61	1.100	89
0.0	396.980	67	0.940	53
1.0	396.980	67	0.940	53
1.0	397.940	64	0.920	49
0.0	397.940	64	0.920	49
1.0	398.940	70	0.940	53
0.0	398.940	70	0.940	53
1.0	399.920	67	1.0	57
0.0	399.920	67	1.0	57
1.0	400.920	73	1.200	53
0.0	400.920	73	1.200	53
0.0	401.920	70	0.970	57
1.0	401.920	70	0.970	57
0.0	402.940	76	1.150	49
1.0	402.940	76	1.150	49
0.0	403.940	73	1.190	49
1.0	403.940	73	1.190	49
1.0	404.920	79	1.210	53
0.0	404.920	79	1.210	53
0.0	405.920	76	1.0	57
1.0	405.920	76	1.0	57
0.0	406.940	82	0.190	89
1.0	406.940	82	0.190	89
1.0	407.940	66	1.600	53
0.0	407.940	66	1.600	53
0.0	407.940	44	35.270	105
1.0	407.940	44	35.270	105
1.0	407.960	32	35.170	93
0.0	407.960	32	35.170	93
0.0	409.400	72	1.100	61
1.0	409.400	72	1.100	61
0.0	409.960	69	0.960	69
1.0	409.960	69	0.960	69
1.0	410.940	75	1.800	61
0.0	410.940	75	1.800	61
0.0	411.940	72	1.400	61
1.0	411.940	72	1.400	61
0.0	412.920	78	1.130	57
1.0	412.920	78	1.130	57
0.0	413.900	75	1.200	57
1.0	413.900	75	1.200	57
1.0	414.960	81	1.150	65
0.0	414.960	81	1.150	65
0.0	415.860	78	1.140	57
1.0	415.860	78	1.140	57
0.0	416.900	84	1.250	65
1.0	416.900	84	1.250	65
0.0	417.940	81	1.130	49
1.0	417.940	81	1.130	49
1.0	418.900	90	1.170	73
0.0	418.900	90	1.170	73
0.0	419.940	84	1.500	37
1.0	419.940	84	1.500	37
0.0	420.980	78	0.980	57
1.0	420.980	78	0.980	57
0.0	421.940	81	1.400	49
1.0	421.940	81	1.400	49
1.0	422.940	75	1.0	57
0.0	422.940	75	1.0	57
0.0	423.900	78	1.120	37
1.0	423.900	78	1.120	37
0.0	424.920	72	1.100	41
1.0	424.920	72	1.100	41
0.0	425.920	75	1.600	57
1.0	425.920	75	1.600	57
0.0	426.860	69	1.600	41
1.0	426.860	69	1.600	41
1.0	427.850	72	1.200	45
0.0	427.850	72	1.200	45
1.0	428.880	66	1.130	57
0.0	428.880	66	1.130	57
0.0	429.940	69	0.990	53
1.0	429.940	69	0.990	53
0.0	430.920	63	0.980	45
1.0	430.920	63	0.980	45
0.0	431.940	66	0.990	49
1.0	431.940	66	0.990	49
0.0	432.980	60	0.940	53
1.0	432.980	60	0.940	53
0.0	433.920	63	1.130	53
1.0	433.920	63	1.130	53
0.0	434.920	57	1.130	53
1.0	434.920	57	1.130	53
1.0	435.940	60	0.960	57
0.0	435.940	60	0.960	57
1.0	436.960	54	1.130	37
0.0	436.960	54	1.130	37
0.0	437.920	57	1.350	69
1.0	437.920	57	1.350	69
0.0	438.920	51	1.180	37
1.0	438.920	51	1.180	37
0.0	439.920	54	1.400	57
1.0	439.920	54	1.400	57
1.0	440.980	49	1.800	53
0.0	440.980	49	1.800	53
0.0	441.880	54	1.160	41
1.0	441.880	54	1.160	41
0.0	442.980	57	0.960	65
1.0	442.980	57	0.960	65
1.0	443.940	32	11.250	69
0.0	443.940	32	11.250	69
0.0	443.940	44	11.380	69
1.0	443.940	44	11.380	69
1.0	443.960	48	1.400	77
0.0	443.960	48	1.400	77
0.0	444.980	54	1.900	41
1.0	444.980	54	1.900	41
0.0	445.900	56	1.700	41
1.0	445.900	56	1.700	41
0.0	446.920	57	1.600	65
1.0	446.920	57	1.600	65
1.0	447.920	56	1.130	53
0.0	447.920	56	1.130	53
0.0	449.0	54	1.900	57
1.0	449.0	54	1.900	57
0.0	449.940	51	2.130	69
1.0	449.940	51	2.130	69
0.0	450.940	54	1.700	37
1.0	450.940	54	1.700	37
1.0	451.900	57	1.900	49
0.0	451.900	57	1.900	49
0.0	452.920	49	2.900	77
1.0	452.920	49	2.900	77
1.0	453.980	54	1.400	53
0.0	453.980	54	1.400	53
1.0	455.0	57	0.860	53
0.0	455.0	57	0.860	53
0.0	455.920	48	1.460	61
1.0	455.920	44	11.350	77
0.0	455.920	44	11.350	77
0.0	455.920	32	11.230	77
1.0	455.920	48	1.460	61
1.0	455.920	32	11.230	77
0.0	457.100	54	1.400	37
1.0	457.100	54	1.400	37
1.0	457.900	56	1.400	53
0.0	457.900	56	1.400	53
0.0	458.900	57	1.600	69
1.0	458.900	57	1.600	69
0.0	459.900	56	1.170	53
1.0	459.900	56	1.170	53
0.0	460.980	54	1.0	41
1.0	460.980	54	1.0	41
1.0	461.850	50	2.700	69
0.0	461.850	50	2.700	69
0.0	462.880	54	1.480	57
1.0	462.880	54	1.480	57
0.0	463.920	57	1.930	53
1.0	463.920	57	1.930	53
0.0	464.940	49	2.700	89
1.0	464.940	49	2.700	89
1.0	465.880	54	1.800	41
0.0	465.880	54	1.800	41
1.0	466.980	57	1.210	45
0.0	466.980	57	1.210	45
1.0	467.980	44	5.100	77
0.0	467.980	32	4.890	85
1.0	467.980	32	4.890	85
0.0	467.980	44	5.100	77
0.0	468.0	48	4.900	57
1.0	468.0	48	4.900	57
1.0	469.100	54	1.200	37
0.0	469.100	54	1.200	37
1.0	469.920	56	1.800	73
0.0	469.920	56	1.800	73
0.0	470.920	57	1.110	57
1.0	470.920	57	1.110	57
1.0	471.960	56	1.110	53
0.0	471.960	56	1.110	53
1.0	472.980	54	0.520	57
0.0	472.980	54	0.520	57
1.0	473.940	45	4.200	45
0.0	473.940	45	4.200	45
0.0	473.960	49	1.310	69
0.0	473.960	33	4.190	45
1.0	473.960	49	1.310	69
1.0	473.960	33	4.190	45
0.0	474.960	52	1.150	49
1.0	474.960	52	1.150	49
1.0	475.880	61	2.200	57
0.0	475.880	61	2.200	57
0.0	476.920	49	1.670	53
1.0	476.920	49	1.670	53
0.0	477.920	52	0.980	41
1.0	477.920	52	0.980	41
1.0	478.880	61	1.220	41
0.0	478.880	61	1.220	41
1.0	479.940	30	4.440	57
0.0	479.940	42	4.590	37
0.0	479.940	51	1.110	77
1.0	479.940	42	4.590	37
0.0	479.940	30	4.440	57
1.0	479.940	51	1.110	77
0.0	480.960	57	1.400	37
1.0	480.960	57	1.400	37
0.0	481.900	61	1.860	37
1.0	481.900	61	1.860	37
1.0	482.940	51	2.330	57
0.0	482.940	51	2.330	57
0.0	483.820	57	1.150	33
1.0	483.820	57	1.150	33
0.0	484.880	61	0.350	33
1.0	484.880	61	0.350	33
1.0	485.920	44	4.600	73
0.0	485.920	44	4.600	73
0.0	485.940	51	1.440	53
0.0	485.940	32	4.430	61
1.0	485.940	32	4.430	61
1.0	485.940	51	1.440	53
0.0	486.860	56	1.170	53
1.0	486.860	56	1.170	53
0.0	487.940	60	1.800	41
1.0	487.940	60	1.800	41
0.0	488.980	51	1.130	49
1.0	488.980	51	1.130	49
1.0	489.980	56	1.300	49
0.0	489.980	56	1.300	49
1.0	491.200	60	0.800	41
0.0	491.200	60	0.800	41
1.0	491.900	37	10.870	17
0.0	491.900	37	10.870	17
1.0	491.920	49	10.730	13
0.0	491.920	49	10.730	13
1.0	491.940	52	2.210	45
0.0	491.940	52	2.210	45
0.0	491.980	44	10.650	33
1.0	491.980	44	10.650	33
1.0	492.880	56	1.290	17
0.0	492.880	56	1.290	17
0.0	493.960	61	1.700	37
1.0	493.960	61	1.700	37
0.0	495.0	56	1.0	37
1.0	495.0	56	1.0	37
0.0	495.960	61	1.600	17
1.0	495.960	61	1.600	17
1.0	496.960	64	1.980	41
